date,store_id,item_id,cat_id,dept_id,actual,forecast
2016-05-16,CA_1,FOODS_3_013,FOODS,FOODS_3,1.0,3.6535852
2016-05-17,CA_1,FOODS_3_013,FOODS,FOODS_3,4.0,3.0238504
2016-05-18,CA_1,FOODS_3_013,FOODS,FOODS_3,0.0,3.0306032
2016-05-19,CA_1,FOODS_3_013,FOODS,FOODS_3,5.0,2.2498884
2016-05-20,CA_1,FOODS_3_013,FOODS,FOODS_3,3.0,3.3346698
2016-05-21,CA_1,FOODS_3_013,FOODS,FOODS_3,1.0,4.333467
2016-05-22,CA_1,FOODS_3_013,FOODS,FOODS_3,1.0,4.0504804
2016-04-25,CA_1,FOODS_3_014,FOODS,FOODS_3,0.0,0.27107778
2016-04-26,CA_1,FOODS_3_014,FOODS,FOODS_3,0.0,0.26061404
2016-04-27,CA_1,FOODS_3_014,FOODS,FOODS_3,0.0,0.20497164
2016-04-28,CA_1,FOODS_3_014,FOODS,FOODS_3,0.0,0.19064131
2016-04-29,CA_1,FOODS_3_014,FOODS,FOODS_3,2.0,0.18663345
2016-04-30,CA_1,FOODS_3_014,FOODS,FOODS_3,2.0,0.4863166
2016-05-01,CA_1,FOODS_3_014,FOODS,FOODS_3,2.0,0.69857085
2016-05-02,CA_1,FOODS_3_014,FOODS,FOODS_3,1.0,0.50969326
2016-05-03,CA_1,FOODS_3_014,FOODS,FOODS_3,0.0,0.5254744
2016-05-04,CA_1,FOODS_3_014,FOODS,FOODS_3,2.0,0.50167847
2016-05-05,CA_1,FOODS_3_014,FOODS,FOODS_3,0.0,0.6894739
2016-05-06,CA_1,FOODS_3_014,FOODS,FOODS_3,0.0,0.51589245
2016-05-07,CA_1,FOODS_3_014,FOODS,FOODS_3,0.0,0.62940055
2016-05-08,CA_1,FOODS_3_014,FOODS,FOODS_3,5.0,0.5999342
2016-05-09,CA_1,FOODS_3_014,FOODS,FOODS_3,0.0,0.8385534
2016-05-10,CA_1,FOODS_3_014,FOODS,FOODS_3,0.0,0.76363194
2016-05-11,CA_1,FOODS_3_014,FOODS,FOODS_3,0.0,0.57054144
2016-05-12,CA_1,FOODS_3_014,FOODS,FOODS_3,2.0,0.5662643
2016-05-13,CA_1,FOODS_3_014,FOODS,FOODS_3,1.0,0.69787717
2016-05-14,CA_1,FOODS_3_014,FOODS,FOODS_3,4.0,0.93049353
2016-05-15,CA_1,FOODS_3_014,FOODS,FOODS_3,2.0,1.2028486
2016-05-16,CA_1,FOODS_3_014,FOODS,FOODS_3,0.0,0.9775727
2016-05-17,CA_1,FOODS_3_014,FOODS,FOODS_3,0.0,0.8482824
2016-05-18,CA_1,FOODS_3_014,FOODS,FOODS_3,5.0,0.8479825
2016-05-19,CA_1,FOODS_3_014,FOODS,FOODS_3,0.0,1.1267126
2016-05-20,CA_1,FOODS_3_014,FOODS,FOODS_3,0.0,1.023128
2016-05-21,CA_1,FOODS_3_014,FOODS,FOODS_3,3.0,1.2715168
2016-05-22,CA_1,FOODS_3_014,FOODS,FOODS_3,0.0,1.5121398
2016-04-25,CA_1,FOODS_3_015,FOODS,FOODS_3,0.0,1.7269439
2016-04-26,CA_1,FOODS_3_015,FOODS,FOODS_3,1.0,1.3461474
2016-04-27,CA_1,FOODS_3_015,FOODS,FOODS_3,0.0,1.149284
2016-04-28,CA_1,FOODS_3_015,FOODS,FOODS_3,2.0,0.8849188
2016-04-29,CA_1,FOODS_3_015,FOODS,FOODS_3,2.0,1.0781556
2016-04-30,CA_1,FOODS_3_015,FOODS,FOODS_3,1.0,1.4985558
2016-05-01,CA_1,FOODS_3_015,FOODS,FOODS_3,0.0,1.4262415
2016-05-02,CA_1,FOODS_3_015,FOODS,FOODS_3,0.0,0.89698964
2016-05-03,CA_1,FOODS_3_015,FOODS,FOODS_3,5.0,0.88116133
2016-05-04,CA_1,FOODS_3_015,FOODS,FOODS_3,4.0,1.241711
2016-05-05,CA_1,FOODS_3_015,FOODS,FOODS_3,1.0,1.562709
2016-05-06,CA_1,FOODS_3_015,FOODS,FOODS_3,2.0,1.3282897
2016-05-07,CA_1,FOODS_3_015,FOODS,FOODS_3,5.0,1.850316
2016-05-08,CA_1,FOODS_3_015,FOODS,FOODS_3,2.0,2.3610103
2016-05-09,CA_1,FOODS_3_015,FOODS,FOODS_3,3.0,1.7101812
2016-05-10,CA_1,FOODS_3_015,FOODS,FOODS_3,0.0,1.7965988
2016-05-11,CA_1,FOODS_3_015,FOODS,FOODS_3,0.0,1.3580683
2016-05-12,CA_1,FOODS_3_015,FOODS,FOODS_3,0.0,1.1896026
2016-05-13,CA_1,FOODS_3_015,FOODS,FOODS_3,5.0,1.3347282
2016-05-14,CA_1,FOODS_3_015,FOODS,FOODS_3,1.0,2.172556
2016-05-15,CA_1,FOODS_3_015,FOODS,FOODS_3,1.0,2.1199145
2016-05-16,CA_1,FOODS_3_015,FOODS,FOODS_3,0.0,1.70416
2016-05-17,CA_1,FOODS_3_015,FOODS,FOODS_3,1.0,1.4367602
2016-05-18,CA_1,FOODS_3_015,FOODS,FOODS_3,0.0,1.5632927
2016-05-19,CA_1,FOODS_3_015,FOODS,FOODS_3,0.0,1.1903064
2016-05-20,CA_1,FOODS_3_015,FOODS,FOODS_3,1.0,1.0626171
2016-05-21,CA_1,FOODS_3_015,FOODS,FOODS_3,3.0,1.8129333
2016-05-22,CA_1,FOODS_3_015,FOODS,FOODS_3,1.0,1.9482511
2016-04-25,CA_1,FOODS_3_016,FOODS,FOODS_3,2.0,3.1195946
2016-04-26,CA_1,FOODS_3_016,FOODS,FOODS_3,1.0,2.4790936
2016-04-27,CA_1,FOODS_3_016,FOODS,FOODS_3,5.0,2.3929791
2016-04-28,CA_1,FOODS_3_016,FOODS,FOODS_3,3.0,2.5021372
2016-04-29,CA_1,FOODS_3_016,FOODS,FOODS_3,3.0,2.9091332
2016-04-30,CA_1,FOODS_3_016,FOODS,FOODS_3,2.0,3.8616374
2016-05-01,CA_1,FOODS_3_016,FOODS,FOODS_3,8.0,4.087719
2016-05-02,CA_1,FOODS_3_016,FOODS,FOODS_3,5.0,3.3673112
2016-05-03,CA_1,FOODS_3_016,FOODS,FOODS_3,2.0,3.1508038
2016-05-04,CA_1,FOODS_3_016,FOODS,FOODS_3,8.0,3.11886
2016-05-05,CA_1,FOODS_3_016,FOODS,FOODS_3,0.0,3.841918
2016-05-06,CA_1,FOODS_3_016,FOODS,FOODS_3,3.0,3.00326
2016-05-07,CA_1,FOODS_3_016,FOODS,FOODS_3,4.0,4.6842065
2016-05-08,CA_1,FOODS_3_016,FOODS,FOODS_3,8.0,4.860744
2016-05-09,CA_1,FOODS_3_016,FOODS,FOODS_3,4.0,4.020875
2016-05-10,CA_1,FOODS_3_016,FOODS,FOODS_3,1.0,3.702103
2016-05-11,CA_1,FOODS_3_016,FOODS,FOODS_3,3.0,2.9233377
2016-05-12,CA_1,FOODS_3_016,FOODS,FOODS_3,3.0,2.9442062
2016-05-13,CA_1,FOODS_3_016,FOODS,FOODS_3,1.0,3.365132
2016-05-14,CA_1,FOODS_3_016,FOODS,FOODS_3,6.0,4.2578273
2016-05-15,CA_1,FOODS_3_016,FOODS,FOODS_3,3.0,4.4185357
2016-05-16,CA_1,FOODS_3_016,FOODS,FOODS_3,6.0,3.473105
2016-05-17,CA_1,FOODS_3_016,FOODS,FOODS_3,2.0,3.0328448
2016-05-18,CA_1,FOODS_3_016,FOODS,FOODS_3,2.0,2.934981
2016-05-19,CA_1,FOODS_3_016,FOODS,FOODS_3,1.0,2.9380467
2016-05-20,CA_1,FOODS_3_016,FOODS,FOODS_3,2.0,3.279878
2016-05-21,CA_1,FOODS_3_016,FOODS,FOODS_3,0.0,3.946316
2016-05-22,CA_1,FOODS_3_016,FOODS,FOODS_3,6.0,2.9118528
2016-04-25,CA_1,FOODS_3_017,FOODS,FOODS_3,0.0,0.13428499
2016-04-26,CA_1,FOODS_3_017,FOODS,FOODS_3,0.0,0.13279541
2016-04-27,CA_1,FOODS_3_017,FOODS,FOODS_3,0.0,0.13155662
2016-04-28,CA_1,FOODS_3_017,FOODS,FOODS_3,0.0,0.10969645
2016-04-29,CA_1,FOODS_3_017,FOODS,FOODS_3,0.0,0.10965336
2016-04-30,CA_1,FOODS_3_017,FOODS,FOODS_3,0.0,0.13567345
2016-05-01,CA_1,FOODS_3_017,FOODS,FOODS_3,0.0,0.13544437
2016-05-02,CA_1,FOODS_3_017,FOODS,FOODS_3,0.0,0.10407089
2016-05-03,CA_1,FOODS_3_017,FOODS,FOODS_3,1.0,0.09086911
2016-05-04,CA_1,FOODS_3_017,FOODS,FOODS_3,0.0,0.18524073
2016-05-05,CA_1,FOODS_3_017,FOODS,FOODS_3,0.0,0.17974836
2016-05-06,CA_1,FOODS_3_017,FOODS,FOODS_3,0.0,0.17802635
2016-05-07,CA_1,FOODS_3_017,FOODS,FOODS_3,0.0,0.18829323
2016-05-08,CA_1,FOODS_3_017,FOODS,FOODS_3,0.0,0.1782164
2016-05-09,CA_1,FOODS_3_017,FOODS,FOODS_3,0.0,0.13374805
2016-05-10,CA_1,FOODS_3_017,FOODS,FOODS_3,0.0,0.13279256
2016-05-11,CA_1,FOODS_3_017,FOODS,FOODS_3,0.0,0.12714727
2016-05-12,CA_1,FOODS_3_017,FOODS,FOODS_3,0.0,0.10816576
2016-05-13,CA_1,FOODS_3_017,FOODS,FOODS_3,0.0,0.10965336
2016-05-14,CA_1,FOODS_3_017,FOODS,FOODS_3,0.0,0.13487692
2016-05-15,CA_1,FOODS_3_017,FOODS,FOODS_3,0.0,0.13533513
2016-05-16,CA_1,FOODS_3_017,FOODS,FOODS_3,1.0,0.09240912
2016-05-17,CA_1,FOODS_3_017,FOODS,FOODS_3,0.0,0.18524073
2016-05-18,CA_1,FOODS_3_017,FOODS,FOODS_3,1.0,0.17974836
2016-05-19,CA_1,FOODS_3_017,FOODS,FOODS_3,0.0,0.26003
2016-05-20,CA_1,FOODS_3_017,FOODS,FOODS_3,0.0,0.20623933
2016-05-21,CA_1,FOODS_3_017,FOODS,FOODS_3,0.0,0.23697318
2016-05-22,CA_1,FOODS_3_017,FOODS,FOODS_3,0.0,0.23272422
2016-04-25,CA_1,FOODS_3_018,FOODS,FOODS_3,2.0,1.4313225
2016-04-26,CA_1,FOODS_3_018,FOODS,FOODS_3,0.0,1.2484002
2016-04-27,CA_1,FOODS_3_018,FOODS,FOODS_3,0.0,1.174522
2016-04-28,CA_1,FOODS_3_018,FOODS,FOODS_3,1.0,1.1659704
2016-04-29,CA_1,FOODS_3_018,FOODS,FOODS_3,4.0,1.4275391
2016-04-30,CA_1,FOODS_3_018,FOODS,FOODS_3,1.0,1.9519446
2016-05-01,CA_1,FOODS_3_018,FOODS,FOODS_3,2.0,2.0266192
2016-05-02,CA_1,FOODS_3_018,FOODS,FOODS_3,2.0,1.6323171
2016-05-03,CA_1,FOODS_3_018,FOODS,FOODS_3,1.0,1.3560876
2016-05-04,CA_1,FOODS_3_018,FOODS,FOODS_3,2.0,1.3560876
2016-05-05,CA_1,FOODS_3_018,FOODS,FOODS_3,0.0,1.4065912
2016-05-06,CA_1,FOODS_3_018,FOODS,FOODS_3,4.0,1.3711703
2016-05-07,CA_1,FOODS_3_018,FOODS,FOODS_3,1.0,2.044527
2016-05-08,CA_1,FOODS_3_018,FOODS,FOODS_3,2.0,2.034638
2016-05-09,CA_1,FOODS_3_018,FOODS,FOODS_3,4.0,1.6680006
2016-05-10,CA_1,FOODS_3_018,FOODS,FOODS_3,0.0,1.5907897
2016-05-11,CA_1,FOODS_3_018,FOODS,FOODS_3,0.0,1.2207978
2016-05-12,CA_1,FOODS_3_018,FOODS,FOODS_3,4.0,1.1848341
2016-05-13,CA_1,FOODS_3_018,FOODS,FOODS_3,2.0,1.5537537
2016-05-14,CA_1,FOODS_3_018,FOODS,FOODS_3,2.0,2.0995643
2016-05-15,CA_1,FOODS_3_018,FOODS,FOODS_3,3.0,2.1254785
2016-05-16,CA_1,FOODS_3_018,FOODS,FOODS_3,4.0,1.6271098
2016-05-17,CA_1,FOODS_3_018,FOODS,FOODS_3,1.0,1.6175493
2016-05-18,CA_1,FOODS_3_018,FOODS,FOODS_3,1.0,1.485017
2016-05-19,CA_1,FOODS_3_018,FOODS,FOODS_3,2.0,1.5110332
2016-05-20,CA_1,FOODS_3_018,FOODS,FOODS_3,1.0,1.7364237
2016-05-21,CA_1,FOODS_3_018,FOODS,FOODS_3,2.0,2.273354
2016-05-22,CA_1,FOODS_3_018,FOODS,FOODS_3,4.0,2.1341727
2016-04-25,CA_1,FOODS_3_019,FOODS,FOODS_3,2.0,0.9890722
2016-04-26,CA_1,FOODS_3_019,FOODS,FOODS_3,1.0,0.9759606
2016-04-27,CA_1,FOODS_3_019,FOODS,FOODS_3,0.0,0.9550061
2016-04-28,CA_1,FOODS_3_019,FOODS,FOODS_3,2.0,0.93450326
2016-04-29,CA_1,FOODS_3_019,FOODS,FOODS_3,0.0,1.0827625
2016-04-30,CA_1,FOODS_3_019,FOODS,FOODS_3,4.0,1.386411
2016-05-01,CA_1,FOODS_3_019,FOODS,FOODS_3,0.0,1.5272616
2016-05-02,CA_1,FOODS_3_019,FOODS,FOODS_3,2.0,1.0958295
2016-05-03,CA_1,FOODS_3_019,FOODS,FOODS_3,0.0,1.1468079
2016-05-04,CA_1,FOODS_3_019,FOODS,FOODS_3,0.0,1.0998639
2016-05-05,CA_1,FOODS_3_019,FOODS,FOODS_3,2.0,1.0481999
2016-05-06,CA_1,FOODS_3_019,FOODS,FOODS_3,0.0,1.1540868
2016-05-07,CA_1,FOODS_3_019,FOODS,FOODS_3,5.0,1.3657978
2016-05-08,CA_1,FOODS_3_019,FOODS,FOODS_3,1.0,1.5202471
2016-05-09,CA_1,FOODS_3_019,FOODS,FOODS_3,4.0,1.2050147
2016-05-10,CA_1,FOODS_3_019,FOODS,FOODS_3,1.0,1.3205496
2016-05-11,CA_1,FOODS_3_019,FOODS,FOODS_3,6.0,1.099392
2016-05-12,CA_1,FOODS_3_019,FOODS,FOODS_3,1.0,1.6023
2016-05-13,CA_1,FOODS_3_019,FOODS,FOODS_3,2.0,1.6100003
2016-05-14,CA_1,FOODS_3_019,FOODS,FOODS_3,9.0,2.181316
2016-05-15,CA_1,FOODS_3_019,FOODS,FOODS_3,4.0,3.3059778
2016-05-16,CA_1,FOODS_3_019,FOODS,FOODS_3,5.0,2.6254115
2016-05-17,CA_1,FOODS_3_019,FOODS,FOODS_3,2.0,2.4039128
2016-05-18,CA_1,FOODS_3_019,FOODS,FOODS_3,4.0,2.3428948
2016-05-19,CA_1,FOODS_3_019,FOODS,FOODS_3,2.0,2.3544028
2016-05-20,CA_1,FOODS_3_019,FOODS,FOODS_3,1.0,2.638902
2016-05-21,CA_1,FOODS_3_019,FOODS,FOODS_3,4.0,3.1006129
2016-05-22,CA_1,FOODS_3_019,FOODS,FOODS_3,7.0,3.3393347
2016-04-25,CA_1,FOODS_3_020,FOODS,FOODS_3,12.0,8.677506
2016-04-26,CA_1,FOODS_3_020,FOODS,FOODS_3,16.0,8.675235
2016-04-27,CA_1,FOODS_3_020,FOODS,FOODS_3,7.0,9.026661
2016-04-28,CA_1,FOODS_3_020,FOODS,FOODS_3,5.0,8.532999
2016-04-29,CA_1,FOODS_3_020,FOODS,FOODS_3,4.0,9.739445
2016-04-30,CA_1,FOODS_3_020,FOODS,FOODS_3,10.0,10.835829
2016-05-01,CA_1,FOODS_3_020,FOODS,FOODS_3,19.0,11.595957
2016-05-02,CA_1,FOODS_3_020,FOODS,FOODS_3,14.0,10.529625
2016-05-03,CA_1,FOODS_3_020,FOODS,FOODS_3,10.0,10.613856
2016-05-04,CA_1,FOODS_3_020,FOODS,FOODS_3,8.0,10.624551
2016-05-05,CA_1,FOODS_3_020,FOODS,FOODS_3,6.0,9.62647
2016-05-06,CA_1,FOODS_3_020,FOODS,FOODS_3,20.0,9.902205
2016-05-07,CA_1,FOODS_3_020,FOODS,FOODS_3,4.0,14.307652
2016-05-08,CA_1,FOODS_3_020,FOODS,FOODS_3,9.0,12.065464
2016-05-09,CA_1,FOODS_3_020,FOODS,FOODS_3,24.0,9.4806795
2016-05-10,CA_1,FOODS_3_020,FOODS,FOODS_3,6.0,11.534506
2016-05-11,CA_1,FOODS_3_020,FOODS,FOODS_3,3.0,8.669671
2016-05-12,CA_1,FOODS_3_020,FOODS,FOODS_3,9.0,8.064555
2016-05-13,CA_1,FOODS_3_020,FOODS,FOODS_3,20.0,9.979536
2016-05-14,CA_1,FOODS_3_020,FOODS,FOODS_3,16.0,14.406125
2016-05-15,CA_1,FOODS_3_020,FOODS,FOODS_3,11.0,15.277388
2016-05-16,CA_1,FOODS_3_020,FOODS,FOODS_3,4.0,9.303344
2016-05-17,CA_1,FOODS_3_020,FOODS,FOODS_3,3.0,8.302425
2016-05-18,CA_1,FOODS_3_020,FOODS,FOODS_3,5.0,7.6744742
2016-05-19,CA_1,FOODS_3_020,FOODS,FOODS_3,14.0,7.4829392
2016-05-20,CA_1,FOODS_3_020,FOODS,FOODS_3,6.0,9.643449
2016-05-21,CA_1,FOODS_3_020,FOODS,FOODS_3,15.0,10.703262
2016-05-22,CA_1,FOODS_3_020,FOODS,FOODS_3,4.0,13.040579
2016-04-25,CA_1,FOODS_3_021,FOODS,FOODS_3,0.0,0.95427316
2016-04-26,CA_1,FOODS_3_021,FOODS,FOODS_3,2.0,0.8767824
2016-04-27,CA_1,FOODS_3_021,FOODS,FOODS_3,0.0,1.0509635
2016-04-28,CA_1,FOODS_3_021,FOODS,FOODS_3,0.0,0.9396888
2016-04-29,CA_1,FOODS_3_021,FOODS,FOODS_3,0.0,0.9456502
2016-04-30,CA_1,FOODS_3_021,FOODS,FOODS_3,4.0,1.092897
2016-05-01,CA_1,FOODS_3_021,FOODS,FOODS_3,8.0,1.4535558
2016-05-02,CA_1,FOODS_3_021,FOODS,FOODS_3,2.0,1.7965384
2016-05-03,CA_1,FOODS_3_021,FOODS,FOODS_3,1.0,1.5878993
2016-05-04,CA_1,FOODS_3_021,FOODS,FOODS_3,3.0,1.364638
2016-05-05,CA_1,FOODS_3_021,FOODS,FOODS_3,1.0,1.5831145
2016-05-06,CA_1,FOODS_3_021,FOODS,FOODS_3,0.0,1.6029825
2016-05-07,CA_1,FOODS_3_021,FOODS,FOODS_3,0.0,1.602633
2016-05-08,CA_1,FOODS_3_021,FOODS,FOODS_3,0.0,1.2912953
2016-05-09,CA_1,FOODS_3_021,FOODS,FOODS_3,1.0,1.1824479
2016-05-10,CA_1,FOODS_3_021,FOODS,FOODS_3,1.0,1.1344607
2016-05-11,CA_1,FOODS_3_021,FOODS,FOODS_3,0.0,1.0350503
2016-05-12,CA_1,FOODS_3_021,FOODS,FOODS_3,7.0,0.9525763
2016-05-13,CA_1,FOODS_3_021,FOODS,FOODS_3,3.0,1.328016
2016-05-14,CA_1,FOODS_3_021,FOODS,FOODS_3,2.0,2.2475135
2016-05-15,CA_1,FOODS_3_021,FOODS,FOODS_3,2.0,2.164925
2016-05-16,CA_1,FOODS_3_021,FOODS,FOODS_3,0.0,1.5932648
2016-05-17,CA_1,FOODS_3_021,FOODS,FOODS_3,1.0,1.1283674
2016-05-18,CA_1,FOODS_3_021,FOODS,FOODS_3,0.0,1.2432969
2016-05-19,CA_1,FOODS_3_021,FOODS,FOODS_3,2.0,1.1674725
2016-05-20,CA_1,FOODS_3_021,FOODS,FOODS_3,0.0,1.492104
2016-05-21,CA_1,FOODS_3_021,FOODS,FOODS_3,1.0,1.6376522
2016-05-22,CA_1,FOODS_3_021,FOODS,FOODS_3,0.0,1.73875
2016-04-25,CA_1,FOODS_3_022,FOODS,FOODS_3,0.0,0.2199018
2016-04-26,CA_1,FOODS_3_022,FOODS,FOODS_3,1.0,0.21443757
2016-04-27,CA_1,FOODS_3_022,FOODS,FOODS_3,3.0,0.27001515
2016-04-28,CA_1,FOODS_3_022,FOODS,FOODS_3,0.0,0.50619006
2016-04-29,CA_1,FOODS_3_022,FOODS,FOODS_3,0.0,0.39665446
2016-04-30,CA_1,FOODS_3_022,FOODS,FOODS_3,1.0,0.48986098
2016-05-01,CA_1,FOODS_3_022,FOODS,FOODS_3,0.0,0.5044094
2016-05-02,CA_1,FOODS_3_022,FOODS,FOODS_3,1.0,0.38762018
2016-05-03,CA_1,FOODS_3_022,FOODS,FOODS_3,1.0,0.39888424
2016-05-04,CA_1,FOODS_3_022,FOODS,FOODS_3,0.0,0.45569468
2016-05-05,CA_1,FOODS_3_022,FOODS,FOODS_3,0.0,0.39092043
2016-05-06,CA_1,FOODS_3_022,FOODS,FOODS_3,0.0,0.387774
2016-05-07,CA_1,FOODS_3_022,FOODS,FOODS_3,0.0,0.47981593
2016-05-08,CA_1,FOODS_3_022,FOODS,FOODS_3,0.0,0.42986274
2016-05-09,CA_1,FOODS_3_022,FOODS,FOODS_3,0.0,0.33312976
2016-05-10,CA_1,FOODS_3_022,FOODS,FOODS_3,0.0,0.29156238
2016-05-11,CA_1,FOODS_3_022,FOODS,FOODS_3,0.0,0.264207
2016-05-12,CA_1,FOODS_3_022,FOODS,FOODS_3,0.0,0.2568223
2016-05-13,CA_1,FOODS_3_022,FOODS,FOODS_3,1.0,0.24000703
2016-05-14,CA_1,FOODS_3_022,FOODS,FOODS_3,1.0,0.4440656
2016-05-15,CA_1,FOODS_3_022,FOODS,FOODS_3,0.0,0.4846582
2016-05-16,CA_1,FOODS_3_022,FOODS,FOODS_3,0.0,0.33807105
2016-05-17,CA_1,FOODS_3_022,FOODS,FOODS_3,0.0,0.3332936
2016-05-18,CA_1,FOODS_3_022,FOODS,FOODS_3,1.0,0.33246896
2016-05-19,CA_1,FOODS_3_022,FOODS,FOODS_3,0.0,0.3390059
2016-05-20,CA_1,FOODS_3_022,FOODS,FOODS_3,0.0,0.33807105
2016-05-21,CA_1,FOODS_3_022,FOODS,FOODS_3,0.0,0.4623625
2016-05-22,CA_1,FOODS_3_022,FOODS,FOODS_3,0.0,0.4540485
2016-04-25,CA_1,FOODS_3_023,FOODS,FOODS_3,2.0,1.712246
2016-04-26,CA_1,FOODS_3_023,FOODS,FOODS_3,1.0,1.5606827
2016-04-27,CA_1,FOODS_3_023,FOODS,FOODS_3,1.0,1.5662564
2016-04-28,CA_1,FOODS_3_023,FOODS,FOODS_3,1.0,1.4019527
2016-04-29,CA_1,FOODS_3_023,FOODS,FOODS_3,3.0,1.5965497
2016-04-30,CA_1,FOODS_3_023,FOODS,FOODS_3,1.0,2.2381883
2016-05-01,CA_1,FOODS_3_023,FOODS,FOODS_3,2.0,2.4111307
2016-05-02,CA_1,FOODS_3_023,FOODS,FOODS_3,0.0,1.8531545
2016-05-03,CA_1,FOODS_3_023,FOODS,FOODS_3,0.0,1.2783566
2016-05-04,CA_1,FOODS_3_023,FOODS,FOODS_3,2.0,1.2289349
2016-05-05,CA_1,FOODS_3_023,FOODS,FOODS_3,4.0,1.409394
2016-05-06,CA_1,FOODS_3_023,FOODS,FOODS_3,0.0,1.6997453
2016-05-07,CA_1,FOODS_3_023,FOODS,FOODS_3,1.0,1.7191628
2016-05-08,CA_1,FOODS_3_023,FOODS,FOODS_3,1.0,2.0136287
2016-05-09,CA_1,FOODS_3_023,FOODS,FOODS_3,0.0,1.6029547
2016-05-10,CA_1,FOODS_3_023,FOODS,FOODS_3,5.0,1.1607559
2016-05-11,CA_1,FOODS_3_023,FOODS,FOODS_3,2.0,1.2432969
2016-05-12,CA_1,FOODS_3_023,FOODS,FOODS_3,2.0,1.2471068
2016-05-13,CA_1,FOODS_3_023,FOODS,FOODS_3,2.0,1.4351063
2016-05-14,CA_1,FOODS_3_023,FOODS,FOODS_3,0.0,1.9566348
2016-05-15,CA_1,FOODS_3_023,FOODS,FOODS_3,1.0,1.7335503
2016-05-16,CA_1,FOODS_3_023,FOODS,FOODS_3,3.0,1.4289845
2016-05-17,CA_1,FOODS_3_023,FOODS,FOODS_3,3.0,1.2484002
2016-05-18,CA_1,FOODS_3_023,FOODS,FOODS_3,2.0,1.3301339
2016-05-19,CA_1,FOODS_3_023,FOODS,FOODS_3,3.0,1.3827658
2016-05-20,CA_1,FOODS_3_023,FOODS,FOODS_3,3.0,1.6142355
2016-05-21,CA_1,FOODS_3_023,FOODS,FOODS_3,2.0,2.1817887
2016-05-22,CA_1,FOODS_3_023,FOODS,FOODS_3,3.0,2.1854777
2016-04-25,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.114827834
2016-04-26,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.11360164
2016-04-27,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.12131646
2016-04-28,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.11016837
2016-04-29,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.10337909
2016-04-30,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.083811
2016-05-01,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.08222886
2016-05-02,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.082261674
2016-05-03,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.0813939
2016-05-04,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.07781835
2016-05-05,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.07229122
2016-05-06,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.06931729
2016-05-07,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.06989336
2016-05-08,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.068421006
2016-05-09,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.06721799
2016-05-10,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.065709166
2016-05-11,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.06782091
2016-05-12,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.06520089
2016-05-13,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.06116722
2016-05-14,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.06041947
2016-05-15,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.056701146
2016-05-16,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.0550765
2016-05-17,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.0550765
2016-05-18,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.05474982
2016-05-19,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.053787407
2016-05-20,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.053787407
2016-05-21,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.05369042
2016-05-22,CA_1,FOODS_3_024,FOODS,FOODS_3,0.0,0.05369042
2016-04-25,CA_1,FOODS_3_025,FOODS,FOODS_3,1.0,1.2709253
2016-04-26,CA_1,FOODS_3_025,FOODS,FOODS_3,1.0,1.2113215
2016-04-27,CA_1,FOODS_3_025,FOODS,FOODS_3,3.0,1.1038793
2016-04-28,CA_1,FOODS_3_025,FOODS,FOODS_3,2.0,1.1994495
2016-04-29,CA_1,FOODS_3_025,FOODS,FOODS_3,3.0,1.2686217
2016-04-30,CA_1,FOODS_3_025,FOODS,FOODS_3,1.0,2.1274838
2016-05-01,CA_1,FOODS_3_025,FOODS,FOODS_3,5.0,1.828874
2016-05-02,CA_1,FOODS_3_025,FOODS,FOODS_3,1.0,1.774026
2016-05-03,CA_1,FOODS_3_025,FOODS,FOODS_3,1.0,1.5950809
2016-05-04,CA_1,FOODS_3_025,FOODS,FOODS_3,2.0,1.5669352
2016-05-05,CA_1,FOODS_3_025,FOODS,FOODS_3,3.0,1.5646032
